condition,listing_type_id,price,buying_mode,status,initial_quantity,available_quantity,free_shipping,shipping_mode,non_mp_pay_count
0,bronze,165.0,1,0,1,1,False,2,2
0,free,80.0,1,0,1,1,False,3,0
1,free,150.0,1,0,1,1,False,3,0
1,bronze,31.0,1,0,1,1,False,3,3
1,bronze,400.0,1,0,1,1,False,3,1
1,bronze,65.0,1,0,1,1,False,2,3
0,bronze,495.0,1,0,250,249,False,2,1
1,bronze,520.0,1,0,1,1,False,2,2
0,bronze,83.0,1,0,3,3,False,3,1
0,silver,2200.0,1,0,1,1,False,3,0
1,free,200.0,1,0,1,1,False,2,2
1,bronze,50.0,1,0,1,1,False,2,3
1,bronze,60.0,1,0,1,1,False,3,1
1,bronze,135.0,1,0,1,1,False,2,2
0,bronze,50.0,1,0,10,10,False,2,0
1,bronze,85.0,1,0,1,1,False,3,2
0,bronze,198.0,1,0,1,1,False,0,3
0,bronze,190.0,1,0,1,1,False,3,0
0,bronze,440.0,1,0,1,1,False,0,2
0,bronze,1990.0,1,0,1,1,False,0,3
1,free,250.0,1,0,1,1,False,2,1
1,bronze,41.68,1,0,1,1,False,2,4
1,free,100.0,1,0,1,1,False,3,2
1,bronze,40.0,1,0,1,1,False,3,0
0,bronze,180.0,1,0,2,2,False,3,3
1,bronze,250.0,1,0,1,1,False,3,1
0,bronze,30.0,1,3,1,1,False,2,0
0,bronze,13304.7,1,0,2,2,False,3,3
0,free,1750.0,1,0,1,1,True,2,0
1,free,90.0,1,0,1,1,False,2,1
0,bronze,65.0,1,0,1,1,False,3,1
0,bronze,800.0,1,0,5,5,False,3,2
1,free,175.0,1,0,1,1,False,2,3
0,silver,240.0,1,0,5,4,False,2,2
1,bronze,17000.0,1,0,1,1,False,3,0
1,free,750.0,1,0,1,1,False,2,0
0,gold,1940.0,1,0,4,3,False,3,1
0,bronze,150.0,1,0,2,2,False,2,0
1,gold,2000.0,1,0,1,1,False,3,2
0,bronze,1947.86,1,0,10,10,True,2,3
1,free,2200.0,1,0,1,1,False,3,0
1,bronze,3300.0,1,0,1,1,False,3,1
0,gold_special,647.0,1,0,100,100,False,2,3
1,bronze,75.0,1,0,1,1,False,2,3
0,gold,195.0,1,0,12,5,False,2,3
0,bronze,65.0,1,0,1,1,False,3,0
0,bronze,733.26,1,0,1,1,True,2,1
1,free,2990.0,1,0,1,1,False,3,3
1,gold,35.0,1,0,10,10,False,3,3
0,bronze,120.0,1,0,1,1,False,2,2
0,silver,740.0,1,0,2,1,False,3,0
0,bronze,75.0,1,0,2,2,False,2,2
1,free,80.0,1,0,1,1,False,3,0
0,bronze,2600.0,1,0,1,1,False,3,2
0,bronze,100.0,1,0,2,2,False,3,2
1,bronze,120.0,1,0,1,1,False,3,3
0,bronze,123.0,1,3,6,6,False,3,3
0,bronze,200.0,1,0,17,17,False,3,3
0,bronze,200.0,1,0,26,25,False,2,0
0,gold,259.99,1,0,7,7,False,2,2
0,bronze,70.0,1,0,2,2,False,3,3
1,free,128.0,1,0,1,1,False,0,3
0,gold_premium,14489.0,1,0,12,7,False,3,3
1,free,110.0,1,0,1,1,False,2,0
1,bronze,70.0,1,0,1,1,False,2,11
1,bronze,250.0,1,0,1,1,False,2,2
1,free,180.0,1,0,1,1,False,3,2
1,free,6000.0,1,0,1,1,False,3,0
1,bronze,41.47,1,0,1,1,False,2,4
0,bronze,416.57,1,0,1,1,True,2,1
0,bronze,510.0,1,0,2,2,False,2,3
1,bronze,180.0,1,0,1,1,False,3,2
1,free,250.0,1,3,1,1,False,3,1
1,free,430.0,1,0,1,1,False,3,1
0,bronze,1000.0,1,0,1,1,False,3,0
0,bronze,120.0,1,0,1,1,False,2,2
1,free,100.0,1,0,1,1,False,2,3
0,bronze,145.0,1,0,5,5,False,2,0
1,free,3200.0,1,0,1,1,False,3,2
0,gold_special,330.0,1,0,5,5,False,2,0
0,bronze,700.0,1,0,1,1,False,2,2
0,bronze,278.93,1,0,10,10,False,2,3
0,bronze,36.0,1,0,11,11,False,2,2
0,bronze,1222.31,1,0,10,10,False,2,3
1,gold_special,2000.0,1,0,1,1,False,3,3
1,bronze,350.0,1,0,1,1,False,2,1
1,bronze,300.0,1,0,1,1,False,3,0
1,bronze,250.0,1,0,1,1,False,2,2
1,bronze,99.0,1,0,1,1,False,2,3
1,bronze,4699.0,1,0,1,1,False,3,2
1,bronze,70.0,1,0,1,1,False,2,0
1,bronze,25.0,1,0,1,1,False,3,2
0,silver,1985.0,1,0,4,4,False,3,3
0,free,120.0,0,0,1,1,False,3,1
0,silver,44.0,1,0,10,5,False,3,3
0,bronze,180.0,1,0,5,5,False,2,0
0,bronze,45.0,1,0,4,4,False,2,1
1,free,1650.0,1,0,1,1,False,2,3
0,bronze,217.0,1,0,3,3,False,2,2
1,bronze,30.0,1,0,1,1,False,0,4
1,bronze,100.0,1,0,1,1,False,3,0
0,bronze,4250.0,1,0,1,1,False,3,3
0,bronze,8525.0,1,0,1,1,False,3,3
0,bronze,26500.0,1,0,1,1,False,3,2
0,bronze,328.9,1,0,1,1,True,2,1
1,free,350.0,1,0,1,1,False,2,3
0,silver,70.0,1,0,5,2,False,2,3
1,bronze,120.0,1,0,1,1,False,3,0
1,bronze,40.0,1,0,1,1,False,2,2
1,bronze,40.0,1,0,1,1,False,2,2
1,bronze,1300.0,1,0,1,1,False,3,0
1,free,1000.0,1,0,1,1,False,3,3
1,free,250.0,1,0,1,1,False,3,0
0,silver,66.0,1,0,3,3,False,2,2
1,free,60.0,1,0,1,1,False,2,2
0,silver,3573.0,1,0,1,1,False,3,0
0,bronze,19.99,1,0,9,9,False,3,1
0,gold,25.0,1,0,7,7,False,3,0
0,bronze,32.0,1,0,1,1,False,0,2
0,bronze,140.0,1,0,50,50,False,2,1
0,bronze,94.19,1,0,123,123,False,2,2
1,bronze,40.0,1,0,1,1,False,2,4
0,silver,499.0,1,0,3,3,False,2,2
1,bronze,90.0,1,0,1,1,False,2,3
1,bronze,55.0,1,0,1,1,False,3,2
0,bronze,597.99,1,0,1,1,False,2,0
0,bronze,160.0,1,0,5,5,False,3,0
0,bronze,399.0,1,0,2,2,False,3,3
0,bronze,80.0,1,0,10,10,False,3,3
1,free,50.0,1,0,1,1,False,3,0
0,bronze,72.0,1,0,50,50,False,2,2
0,bronze,1.8,1,0,4,4,False,3,0
1,bronze,105.0,1,0,1,1,False,2,0
0,bronze,291.01,1,0,1,1,False,0,2
1,free,3500.0,1,0,1,1,False,2,0
0,bronze,176.0,1,0,3,3,False,2,2
0,bronze,100.0,1,0,1,1,False,3,2
1,bronze,135.0,1,0,1,1,False,2,3
0,bronze,150.0,1,0,20,20,False,3,3
1,free,220000.0,2,0,1,1,False,3,0
1,free,390.0,1,0,1,1,False,2,2
0,bronze,389.0,1,0,1,1,False,3,3
0,gold_special,1147.0,1,0,10,10,False,2,0
0,silver,268000.0,2,0,1,1,False,3,0
1,free,25.0,1,0,1,1,False,2,2
1,bronze,70.0,1,0,1,1,False,2,0
1,free,1200.0,1,0,1,1,False,2,0
1,free,11000.0,1,0,1,1,False,3,1
0,silver,2599.99,1,0,1,1,False,2,3
1,free,90.0,1,0,1,1,False,2,0
0,bronze,75.0,1,0,6,6,False,3,2
1,bronze,250.0,1,0,1,1,False,3,4
0,bronze,599.0,1,0,50,50,False,2,0
1,free,50.0,1,0,1,1,False,2,2
1,bronze,1550.0,1,0,1,1,False,3,0
0,bronze,650.0,1,0,3,3,False,2,0
0,gold,688.9,1,0,5,5,False,2,3
1,bronze,30.0,1,0,1,1,False,2,2
1,bronze,50.0,1,0,1,1,False,3,1
1,free,200.0,1,0,1,1,False,2,2
1,free,850.0,1,0,1,1,False,3,0
1,free,120.0,1,0,1,1,False,2,2
0,bronze,657.0,1,0,1,1,False,2,3
0,bronze,1390.0,1,0,1,1,False,2,3
0,bronze,249.99,1,0,3,3,False,2,4
1,free,2200.0,0,0,1,1,False,3,1
0,bronze,65.0,1,0,25,25,False,3,2
0,silver,229.0,1,0,1,1,False,2,2
0,bronze,147.99,1,0,4,4,False,3,4
0,bronze,800.0,1,0,1,1,False,3,0
0,free,500.0,1,0,1,1,False,3,1
0,bronze,11.0,1,0,30,30,False,3,2
1,bronze,60.0,1,0,1,1,False,2,4
0,silver,7200.0,1,0,22,22,False,2,3
1,free,30.0,1,0,1,1,False,2,0
1,free,49.0,1,0,1,1,False,3,3
0,bronze,15728.23,1,0,3,3,False,3,3
1,free,1200.0,0,0,1,1,False,3,3
1,free,30.0,1,0,1,1,True,2,2
1,bronze,110.0,1,0,1,1,False,2,0
1,free,300.0,1,0,1,1,False,2,0
0,bronze,290.0,1,0,1,1,False,3,1
0,bronze,2300.0,1,0,1,1,False,3,1
1,bronze,50.0,1,0,1,1,False,2,3
0,bronze,89.0,1,0,1,1,False,2,2
1,gold,175000.0,2,0,1,1,False,3,0
1,bronze,80.0,1,0,1,1,False,2,4
0,bronze,1350.0,1,0,9999,9999,False,3,3
0,bronze,560.0,1,0,1,1,False,2,0
0,gold_special,59.0,1,0,25,24,False,2,2
0,bronze,985.0,1,0,8,8,False,2,3
1,bronze,50.0,1,0,1,1,False,2,2
0,gold_special,1980.0,1,0,10,10,True,2,0
0,bronze,1400.06,1,0,10,10,False,2,2
0,silver,500.0,1,3,1,1,False,3,0
1,free,299.99,1,0,1,1,False,3,1
0,gold_special,8999.0,1,0,1,1,True,2,3
0,silver,179.87,1,0,3,3,True,2,3
1,bronze,125.0,1,0,1,1,False,2,3
1,free,105000.0,2,3,1,1,False,3,0
0,gold_special,96.0,1,0,991,991,False,2,0
1,free,300.0,1,0,1,1,False,3,1
1,bronze,50.0,1,0,1,1,False,2,0
1,free,1200.0,0,0,1,1,False,3,2
1,bronze,100.0,1,0,1,1,False,2,1
1,free,40.0,1,0,1,1,False,2,2
0,bronze,4600.0,1,0,2,2,False,3,1
1,gold,221.0,1,3,1,1,False,3,1
0,bronze,85.0,1,0,3,3,False,2,2
0,bronze,100.0,1,0,1,1,False,2,3
1,free,45.0,1,3,1,1,False,2,2
0,silver,500.0,1,0,1,1,False,2,3
0,silver,60.0,1,0,2,2,False,3,3
0,gold_special,1699.0,1,0,20,20,False,2,2
0,gold_special,985.0,1,3,9999,9999,False,3,3
0,bronze,3700.0,1,0,1,1,False,2,0
0,bronze,450.0,1,0,1,1,False,2,3
0,bronze,85.0,1,0,1,1,False,2,0
0,bronze,650.0,1,0,3,3,False,3,0
0,bronze,675.03,1,0,20,20,False,2,3
0,bronze,809.6,1,0,5,5,False,2,0
0,bronze,70.0,1,0,1,1,False,3,1
0,gold,294.99,1,0,10,10,True,2,0
1,bronze,45.0,1,0,1,1,False,0,3
1,free,650.0,1,0,1,1,False,3,1
1,bronze,100.0,1,0,1,1,False,2,3
0,bronze,7081.06,1,0,1,1,False,3,3
0,bronze,30.0,1,0,1,1,False,2,2
1,free,160.0,1,0,1,1,False,3,2
0,gold,620.0,1,0,20,20,False,2,0
1,bronze,50.0,1,0,1,1,False,3,3
1,bronze,80.0,1,3,1,1,False,3,2
1,bronze,50.0,1,0,1,1,False,3,0
0,bronze,559.0,1,0,1,1,False,3,0
1,bronze,90.0,1,0,1,1,False,2,5
1,free,999.99,1,0,1,1,False,3,1
1,bronze,140.0,1,0,1,1,False,2,0
1,bronze,48.0,1,0,1,1,False,2,2
0,bronze,350.0,1,0,1,1,False,2,1
0,bronze,299.0,1,0,1,1,True,2,0
1,bronze,90.0,1,0,1,1,False,2,3
0,silver,110.0,1,0,30,29,False,3,0
0,bronze,49.99,1,0,1,1,False,3,2
1,bronze,480.0,1,0,1,1,False,2,4
0,gold_special,580.0,1,0,395,386,False,2,3
0,bronze,498.0,1,3,100,100,False,3,1
1,bronze,55.0,1,0,1,1,False,2,3
0,bronze,780.0,1,0,3,3,False,2,0
0,silver,1130.0,1,0,2,2,False,2,3
0,bronze,375.0,1,0,2,2,False,3,0
1,bronze,100.0,1,0,1,1,False,2,0
0,bronze,4690.0,1,0,1,1,False,0,3
0,bronze,649.0,1,0,600,600,False,2,0
0,bronze,280.0,1,3,3,3,False,2,3
0,bronze,90.0,1,0,1,1,False,2,1
0,bronze,299.0,1,0,1,1,False,3,2
1,free,44.56,1,0,1,1,False,3,9
1,bronze,120.0,1,0,1,1,False,3,1
1,bronze,180.0,0,0,1,1,False,3,1
1,bronze,950.0,1,0,1,1,False,3,3
0,bronze,550.0,1,0,20,20,False,2,2
0,silver,129.0,1,0,5,5,False,3,2
1,free,450.0,1,0,1,1,False,3,1
0,bronze,580.0,1,0,1,1,False,3,3
0,bronze,1290.23,1,0,10,10,False,2,3
0,bronze,460.0,1,0,1,1,False,2,0
1,free,500.0,1,0,5,5,False,3,2
0,bronze,170.0,0,0,1,1,False,3,3
0,bronze,2320.0,1,0,1,1,False,2,2
0,bronze,1701.0,1,0,1,1,False,3,3
1,bronze,400.0,1,0,1,1,False,2,0
1,free,4500.0,1,0,1,1,False,3,2
0,gold,219.99,1,0,6,6,False,2,3
1,free,500.0,1,0,1,1,False,2,0
0,silver,169.0,1,0,22,4,False,2,3
1,bronze,75.0,1,0,6,6,False,2,2
1,bronze,70.0,1,0,1,1,False,2,0
0,bronze,2870.0,1,0,80,80,False,2,3
0,bronze,380.0,1,0,2,2,False,2,3
0,bronze,199.0,1,0,1,1,False,2,0
1,free,20.0,0,0,1,1,False,3,0
0,bronze,55.0,1,0,2,2,False,2,4
1,bronze,1111.0,1,0,1,1,False,3,0
0,silver,900.0,1,0,1,1,False,2,1
0,bronze,1550.0,1,0,2,2,False,3,3
1,bronze,70.0,1,0,1,1,False,2,2
1,bronze,600.0,1,0,1,1,False,2,0
0,silver,700.0,1,0,1,1,False,3,0
1,bronze,60.0,1,0,1,1,False,2,2
0,gold_special,995.0,1,0,26,25,True,2,0
0,bronze,170.0,1,0,10,10,False,2,2
0,bronze,949.99,1,0,1,1,False,2,2
0,bronze,124.0,1,0,25,25,False,2,2
1,free,150.0,1,0,1,1,False,2,3
1,bronze,28.99,1,0,1,1,False,2,4
0,bronze,1700.0,1,0,9,9,False,3,3
0,bronze,296.0,1,0,1,1,False,2,3
1,bronze,230.0,1,0,1,1,False,2,0
0,bronze,96.3,1,0,10,10,False,3,3
0,bronze,99.0,1,0,10,8,False,0,3
1,bronze,20.0,1,0,1,1,False,2,1
1,free,100.0,1,0,1,1,False,2,1
0,bronze,999.0,1,0,1,1,False,2,2
1,free,5000.0,1,0,1,1,False,3,0
0,bronze,1179.0,1,0,1,1,False,2,2
0,bronze,121.0,1,0,1,1,False,2,2
0,bronze,4990.0,1,0,1,1,False,3,3
1,free,130.0,1,0,1,1,False,2,1
1,bronze,480.0,1,0,1,1,False,2,3
1,silver,1200.0,1,0,1,1,False,3,0
1,free,600.0,1,0,1,1,False,3,0
0,bronze,120.0,1,0,8,8,False,2,2
1,bronze,55.0,1,0,1,1,False,3,1
0,bronze,65.0,1,3,1,1,False,3,2
0,bronze,1000.0,1,0,1,1,False,2,3
1,bronze,480.0,1,0,1,1,False,2,6
0,bronze,350.0,1,0,1,1,False,2,2
1,bronze,5.0,1,0,10,10,False,3,0
0,bronze,45.0,1,0,1,1,False,2,2
0,gold,1045.0,1,0,36,28,True,2,3
1,free,98.0,1,0,1,1,False,2,2
0,bronze,79.0,1,0,5,5,False,3,3
1,silver,110000.0,2,0,1,1,False,3,0
1,free,120.0,1,0,1,1,False,2,2
0,bronze,2437.92,1,0,1,1,False,3,1
1,free,800.0,1,0,1,1,False,2,0
1,bronze,69.0,1,0,1,1,False,3,4
0,bronze,285.0,1,0,1,1,False,2,2
0,bronze,61.8,1,0,1,1,False,2,0
1,bronze,200.0,1,0,1,1,False,2,0
1,bronze,1200.0,1,0,1,1,False,3,0
0,bronze,359.99,1,0,3,3,False,2,3
1,free,1999.99,1,0,1,1,False,2,3
0,bronze,230.0,1,0,1,1,False,3,0
1,bronze,60.0,1,0,1,1,False,2,1
1,free,40.0,1,0,1,1,False,2,1
0,bronze,646.0,1,0,3,3,False,3,12
1,free,30.0,1,0,1,1,False,3,1
0,bronze,200.0,1,3,1,1,False,3,2
0,bronze,255.0,1,3,6,6,False,3,1
0,bronze,680.0,1,0,1,1,False,3,0
0,gold,399.99,1,0,44,9,False,2,3
0,bronze,170.0,1,0,1,1,False,3,3
1,bronze,999.0,1,0,1,1,False,3,0
0,bronze,518.96,1,0,1,1,False,3,0
1,free,80.0,1,0,1,1,False,3,1
0,gold_special,3731.2,1,0,10,10,False,2,0
0,bronze,1300.0,1,0,10,10,False,3,3
0,bronze,990.0,1,0,1,1,False,3,3
0,bronze,800.0,1,0,2,1,False,2,3
1,free,300.0,1,0,1,1,False,2,3
1,silver,7000.0,2,3,1,1,False,3,0
0,bronze,31.0,1,0,1,1,False,3,0
1,free,35.0,1,0,1,1,False,2,3
0,gold,659.0,1,0,6,6,True,2,0
1,silver,1720000.0,2,0,1,1,False,3,0
1,bronze,150.0,1,0,1,1,False,3,3
0,bronze,490.0,1,0,120,120,False,3,0
0,bronze,190.0,1,0,1,1,False,3,0
1,free,35.0,1,0,1,1,False,2,0
0,gold,70.0,1,0,7,5,False,2,3
1,bronze,34.99,1,0,1,1,False,3,3
0,bronze,1550.0,1,3,1,1,False,3,3
1,bronze,35.0,1,0,1,1,False,3,1
1,bronze,199.0,1,0,1,1,False,2,0
1,free,300.0,1,3,1,1,False,2,2
1,bronze,55.0,1,0,1,1,False,2,0
0,bronze,250.0,1,0,8,8,False,2,1
0,bronze,290.0,1,0,1,1,False,2,3
0,bronze,160.0,1,0,1,1,False,2,1
0,silver,1600.0,1,0,1,1,False,2,0
0,bronze,99.99,1,0,1,1,False,0,2
0,free,2800.0,1,0,1,1,False,3,0
0,silver,1605.0,1,0,1,1,False,3,4
1,bronze,50.0,1,3,1,1,False,3,2
1,free,150.0,1,0,1,1,False,2,1
1,free,50.0,1,0,1,1,False,2,2
0,bronze,15499.9,1,0,1,1,False,2,3
1,free,5000.0,1,0,1,1,False,3,0
1,bronze,25.0,1,0,1,1,False,2,3
1,bronze,300.0,1,0,1,1,False,2,0
0,bronze,950.0,1,0,1,1,False,0,2
1,silver,6399.0,1,0,1,1,False,0,0
0,bronze,30.0,1,0,999,999,False,3,0
1,free,350.0,1,0,1,1,False,3,1
0,bronze,845.04,1,0,300,300,True,2,0
0,bronze,350.0,1,0,6,6,False,3,2
0,bronze,3000.0,1,0,20,20,False,2,2
1,bronze,40.0,1,0,1,1,False,2,5
1,bronze,120.0,1,0,1,1,False,3,1
1,bronze,200.0,1,0,1,1,False,2,3
0,bronze,97.0,1,0,3,3,False,2,2
0,bronze,120.0,1,0,2,2,False,3,2
0,bronze,200.0,1,3,1,1,False,2,0
0,bronze,80.0,1,0,5,5,False,2,2
0,silver,350.0,1,0,1,1,False,2,3
1,bronze,80.0,1,0,1,1,False,2,4
1,bronze,226.94,1,0,1,1,False,2,3
1,free,3600.0,1,0,1,1,False,3,2
1,bronze,280.0,1,0,1,1,False,3,0
1,free,2200.0,1,0,1,1,False,3,1
1,bronze,160.0,1,0,1,1,False,2,3
1,bronze,55.0,1,0,1,1,False,2,2
1,free,800.0,1,0,2,2,False,0,2
1,silver,380.0,1,0,1,1,False,2,2
1,free,12000.0,1,0,1,1,False,0,2
0,gold_special,3557.91,1,0,10,10,True,2,3
0,bronze,29.0,1,0,2,2,False,3,1
0,bronze,425.0,1,0,1,1,False,3,0
0,bronze,42.99,1,0,9,9,False,3,3
1,free,99.0,1,0,1,1,False,2,3
1,free,180.0,1,0,1,1,False,2,0
0,bronze,1650.0,1,0,32,30,False,3,1
0,silver,99.0,1,0,3,3,False,2,3
1,bronze,50.0,1,0,1,1,False,2,1
0,bronze,32.99,1,0,15,15,False,3,0
1,bronze,500.0,1,0,1,1,False,3,0
0,gold_special,150.0,1,0,4,4,False,2,2
1,bronze,170.0,1,0,1,1,False,3,2
1,bronze,550.0,1,0,1,1,False,3,1
0,free,440.0,1,0,1,1,False,3,3
1,bronze,1400.0,1,0,1,1,False,2,2
1,bronze,850.0,1,0,1,1,False,2,0
0,bronze,987.99,1,0,10,10,False,2,3
0,silver,549.0,1,0,2,2,False,2,1
0,silver,265.0,1,0,1,1,False,3,3
0,bronze,299.0,1,0,1,1,True,2,0
0,bronze,700.0,1,0,1,1,False,3,3
1,bronze,100.0,1,0,1,1,False,2,2
1,bronze,45.0,1,0,1,1,False,3,1
1,free,210.0,1,0,1,1,False,2,0
1,free,100.0,1,0,1,1,False,3,0
0,bronze,250.0,1,0,4,4,False,2,0
1,free,75.0,1,0,1,1,False,2,0
0,gold,459.99,1,0,4,3,False,2,3
0,bronze,437.8,1,0,100,100,False,3,2
1,bronze,40.0,1,0,1,1,False,3,2
1,bronze,60.0,1,0,1,1,False,2,3
1,free,699.0,1,0,1,1,False,2,0
1,free,1100.0,1,0,1,1,False,2,2
1,bronze,730.0,1,0,1,1,False,3,1
0,bronze,300.56,1,0,250,250,False,2,0
0,bronze,49.0,1,0,1,1,False,3,3
1,free,540.0,1,0,1,1,False,3,2
1,bronze,200.0,1,0,1,1,False,3,1
1,bronze,200.0,1,0,1,1,False,2,0
1,bronze,60.0,1,0,1,1,False,2,7
0,bronze,80.0,1,0,1,1,False,2,3
0,bronze,59.0,1,0,97,97,False,3,2
0,bronze,146.35,1,0,123,123,False,2,2
1,bronze,180.0,1,0,1,1,False,3,3
1,bronze,590.0,1,0,1,1,False,2,2
0,bronze,650.0,1,0,5,5,False,3,2
1,free,720.0,1,3,1,1,False,2,2
1,free,55.0,1,0,1,1,False,2,2
0,bronze,282.0,1,0,3,3,False,2,2
0,bronze,700.0,1,0,4,4,False,3,3
0,bronze,363.0,1,0,3,3,False,2,2
1,bronze,300.0,1,0,1,1,False,2,3
1,free,130.0,1,0,1,1,False,3,2
0,bronze,745.49,1,0,10,10,False,2,3
0,bronze,50.0,1,0,1,1,False,2,1
1,bronze,299.0,1,0,1,1,False,2,0
0,bronze,108.0,1,0,1,1,False,2,1
0,bronze,270.0,1,0,8,8,False,2,0
0,gold_premium,610.0,1,0,8,6,False,3,3
1,bronze,120.0,1,0,1,1,False,3,0
1,bronze,100.0,1,0,1,1,False,2,3
0,silver,1039.0,1,0,4,4,False,2,0
1,bronze,30.0,1,0,2,2,False,3,0
0,silver,140.0,1,0,20,7,False,2,3
1,bronze,350.0,1,0,1,1,False,3,2
1,free,350.0,1,0,1,1,False,3,3
1,free,1400.0,1,0,1,1,False,3,1
1,free,750.0,1,0,1,1,False,3,0
0,silver,1429.0,1,0,1,1,False,2,2
1,bronze,65.0,1,0,1,1,False,2,3
1,bronze,45.0,1,0,1,1,False,2,1
0,bronze,250.0,1,0,2,2,False,2,2
1,bronze,70.0,1,3,1,1,False,3,1
0,bronze,199.99,1,0,20,20,False,3,2
1,free,35.0,1,0,1,1,False,2,1
0,silver,125.0,1,0,9,9,False,0,4
0,bronze,433.58,1,0,1,1,True,2,0
1,free,500.0,1,0,1,1,False,2,1
0,bronze,62.0,1,0,123,123,False,2,2
1,bronze,100.0,1,0,1,1,False,2,0
0,bronze,3298.0,1,0,10,10,False,3,2
1,bronze,65.0,1,0,1,1,False,3,0
1,bronze,190.0,1,0,1,1,False,3,1
0,bronze,399.0,1,0,1,1,False,2,2
1,silver,300000.0,2,0,1,1,False,3,0
0,gold,3200.0,1,0,1,1,False,3,1
1,free,250.0,1,0,1,1,False,3,0
1,free,299.99,1,0,1,1,False,2,2
1,bronze,369.99,1,0,1,1,False,3,1
0,bronze,225.0,1,0,100,99,False,3,0
0,bronze,20.15,1,0,15,15,False,3,3
0,gold_special,408.29,1,0,12,12,False,2,3
0,bronze,70.0,1,0,1,1,False,2,0
1,free,75.0,1,0,1,1,False,2,0
1,bronze,110.0,1,0,1,1,False,3,1
1,free,700.0,1,0,1,1,False,3,0
0,silver,166.67,1,0,1,1,False,3,4
0,gold_special,899.0,1,3,1,1,False,0,0
1,bronze,550.0,1,0,1,1,False,3,2
1,free,490.0,1,0,1,1,False,2,1
1,gold,990.0,1,0,1,1,False,2,0
1,bronze,359.0,1,0,1,1,False,3,1
0,bronze,1700.0,1,0,1,1,False,3,0
0,gold_special,589.0,1,0,9,9,False,2,2
0,silver,445.0,1,0,7,6,False,2,2
1,free,350.0,1,0,1,1,False,3,0
0,bronze,250.0,1,0,1,1,False,3,0
1,bronze,2800.0,1,0,1,1,True,2,0
0,bronze,182.98,1,0,1,1,False,3,2
1,bronze,33.0,1,0,1,1,False,2,3
1,bronze,49.0,1,0,1,1,False,2,4
1,free,60.0,1,0,1,1,False,2,3
0,silver,339.0,1,0,1,1,True,2,2
1,bronze,30.0,1,0,1,1,False,3,0
0,bronze,550.0,1,0,2,2,False,2,3
0,bronze,75.0,1,0,1,1,False,2,0
0,gold,299.0,1,0,1,1,False,3,3
1,bronze,70.0,1,0,1,1,False,2,1
0,bronze,156.0,1,0,1,1,False,2,1
0,bronze,699.99,1,0,1,1,False,2,2
1,free,100.0,1,0,1,1,False,2,2
1,bronze,9.0,1,3,1,1,False,3,2
0,bronze,314.61,1,0,2,2,False,2,2
0,bronze,300.84,1,0,249,249,False,2,0
0,bronze,660.0,1,0,1,1,False,2,3
0,free,80.0,1,0,1,1,False,3,1
0,bronze,3699.0,1,0,1,1,False,2,3
0,bronze,580.0,1,0,2,2,False,3,2
0,bronze,155.0,1,0,4,4,False,3,0
1,free,80.0,1,0,1,1,False,2,3
1,free,9.99,1,0,9,9,False,3,2
0,bronze,580.0,1,0,5,5,False,2,0
1,bronze,50.0,1,0,1,1,False,2,2
1,free,200.0,1,0,1,1,False,3,0
0,gold,689.99,1,0,4,2,False,2,2
1,bronze,1900.0,1,0,1,1,False,3,0
0,bronze,1529.0,1,0,1,1,False,3,1
1,bronze,2250.0,1,0,1,1,False,2,3
0,silver,2490.0,1,0,1,1,False,2,2
0,bronze,14745.0,1,0,1,1,False,3,3
1,bronze,120.0,1,0,1,1,False,2,2
0,bronze,567.0,1,0,1,1,False,0,1
0,bronze,1200.0,1,0,1,1,False,3,3
0,bronze,49.0,1,0,1,1,False,3,0
1,free,59.0,1,0,1,1,False,2,0
0,bronze,55.41,1,0,1,1,False,2,3
0,bronze,242.0,1,0,5,5,False,2,0
1,bronze,199.0,1,0,1,1,False,0,3
0,bronze,120.0,1,0,1,1,False,2,3
0,bronze,309.12,1,0,2,2,False,2,3
1,free,169.0,1,0,1,1,False,3,1
1,free,80.0,1,0,1,1,False,2,1
1,free,100.0,1,0,1,1,False,3,0
0,gold_special,155.0,1,0,1,1,False,2,0
1,free,1500.0,1,0,1,1,False,3,0
0,bronze,271.0,1,3,1,1,False,2,0
0,gold,190.0,1,0,10,10,False,2,2
0,bronze,800.0,1,0,1,1,False,2,1
0,bronze,29.0,1,3,1,1,False,2,4
0,bronze,1290.0,1,0,10,10,False,3,3
0,bronze,104.92,1,0,40,40,False,3,3
1,free,66.0,1,0,1,1,False,2,2
0,bronze,328.32,1,0,100,100,False,3,2
0,bronze,480.0,1,0,2,2,False,2,3
0,free,5000.0,1,0,1,1,False,3,3
1,free,750.0,1,0,1,1,False,2,3
0,free,2500.0,1,0,1,1,False,3,2
1,bronze,50.0,1,3,1,1,False,3,2
1,free,40.0,1,0,1,1,False,3,1
0,silver,220.0,1,3,1,1,False,2,3
0,silver,1800000.0,2,0,1,1,False,3,0
0,bronze,198.0,1,0,3,3,False,2,2
0,gold,220.0,1,3,10,10,False,2,3
1,bronze,300.0,1,0,1,1,False,3,1
1,free,150.0,1,0,1,1,False,3,2
1,free,490.0,1,0,1,1,False,2,1
0,bronze,9124.0,1,0,1,1,False,3,3
0,silver,150.0,1,0,10,10,False,3,0
1,bronze,1800.0,1,0,1,1,False,3,1
1,silver,1405000.0,2,0,1,1,False,3,0
0,bronze,299.99,1,0,1,1,False,2,0
